,DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL
9901,2010-02-17,24.0,,,,,0.0,,,,,,7754.646422916667
9902,2010-02-18,19.83334,,,,,0.0,,,,,,7137.4985041463415
9903,2010-02-19,24.0,,,,,0.0,,,,,,7265.0749975
9904,2010-02-20,24.0,,,,,0.0,,,,,,7364.407455416666
9905,2010-02-21,24.0,,,,,0.0,,,,,,7025.558853541666
9906,2010-02-22,24.0,,,,,0.0,,,,,,6850.504760833333
9907,2010-02-23,20.33333,,,,,0.0,,,,,,5444.0
9908,2010-02-24,24.0,,,,,0.0,,,,,,7407.959365833333
9909,2010-02-25,18.5,,,,,0.0,,,,,,7118.836331025641
9910,2010-02-26,14.35833,,,,,0.0,,,,,,4765.344764482758
9911,2010-02-27,18.475,,,,,0.0,,,,,,4279.977350263158
9912,2010-02-28,0.0,,,,,0.0,,,,,,0.0
9913,2010-03-01,0.0,,,,,0.0,,,,,,
9914,2010-03-02,0.0,,,,,0.0,,,,,,
9915,2010-03-03,23.15834,,,,,0.0,,,,,,6470.461818510638
9916,2010-03-04,24.0,,,,,0.0,,,,,,7446.393997291667
9917,2010-03-05,24.0,,,,,0.0,,,,,,7493.652938125
9918,2010-03-06,21.825,,,,,0.0,,,,,,5655.466728409091
9919,2010-03-07,0.0,,,,,0.0,,,,,,
9920,2010-03-08,0.0,,,,,0.0,,,,,,
9921,2010-03-09,11.425,,,,,0.0,,,,,,1444.0
9922,2010-03-10,24.0,,,,,0.0,,,,,,3289.9916379166666
9923,2010-03-11,23.5,,,,,0.0,,,,,,2923.4723995833333
9924,2010-03-12,15.5,,,,,0.0,,,,,,2500.0
9925,2010-03-13,24.0,,,,,0.0,,,,,,7567.68670625
9926,2010-03-14,24.0,,,,,0.0,,,,,,7684.651427708333
9927,2010-03-15,24.0,,,,,0.0,,,,,,7747.996703541667
9928,2010-03-16,24.0,,,,,0.0,,,,,,7766.45021
9929,2010-03-17,24.0,,,,,0.0,,,,,,5841.650116666667
9930,2010-03-18,24.0,,,,,0.0,,,,,,4097.930366875
9931,2010-03-19,24.0,,,,,0.0,,,,,,3979.8627925
9932,2010-03-20,24.0,,,,,0.0,,,,,,3921.3559489583336
9933,2010-03-21,24.0,,,,,0.0,,,,,,3892.565125
9934,2010-03-22,24.0,,,,,0.0,,,,,,3888.6036002083333
9935,2010-03-23,24.0,,,,,0.0,,,,,,6601.239601041667
9936,2010-03-24,24.0,,,,,0.0,,,,,,8965.727233958334
9937,2010-03-25,24.0,,,,,0.0,,,,,,9021.485824583333
9938,2010-03-26,24.0,,,,,0.0,,,,,,8816.89082375
9939,2010-03-27,24.0,,,,,0.0,,,,,,8714.537796458333
9940,2010-03-28,23.0,,,,,0.0,,,,,,7932.67828673913
9941,2010-03-29,24.0,,,,,0.0,,,,,,8366.993255625
9942,2010-03-30,24.0,,,,,0.0,,,,,,8423.084290208333
9943,2010-03-31,24.0,,,,,0.0,,,,,,8484.221481041666
9944,2010-04-01,12.00001,,,,,0.0,,,,,,2489.0
9945,2010-04-02,24.0,,,,,0.0,,,,,,8084.1641839583335
9946,2010-04-03,22.66667,,,,,0.0,,,,,,7764.06673787234
9947,2010-04-04,24.0,,,,,0.0,,,,,,8140.51374875
9948,2010-04-05,24.0,,,,,0.0,,,,,,8125.0
9949,2010-04-06,24.0,,,,,0.0,,,,,,8271.584961041666
9950,2010-04-07,24.0,,,,,0.0,,,,,,8011.110580833333
9951,2010-04-08,24.0,,,,,0.0,,,,,,8043.895660833334
9952,2010-04-09,24.0,,,,,0.0,,,,,,5354.212104791667
9953,2010-04-10,22.94167,,,,,0.0,,,,,,3924.8969823404254
9954,2010-04-11,20.725,,,,,0.0,,,,,,4594.790365348837
9955,2010-04-12,24.0,,,,,0.0,,,,,,6659.049499583333
9956,2010-04-13,24.0,,,,,0.0,,,,,,8222.998676875
9957,2010-04-14,24.0,,,,,0.0,,,,,,8661.77412375
9958,2010-04-15,24.0,,,,,0.0,,,,,,8583.500534166667
9959,2010-04-16,24.0,,,,,0.0,,,,,,8624.5
9960,2010-04-17,22.16667,,,,,0.0,,,,,,8397.113609333333
9961,2010-04-18,24.0,,,,,0.0,,,,,,8178.545165208333
9962,2010-04-19,17.66667,,,,,0.0,,,,,,6028.0
9963,2010-04-20,19.83333,,,,,0.0,,,,,,6769.0
9964,2010-04-21,24.0,,,,,0.0,,,,,,7971.547287083334
9965,2010-04-22,4.60833,,,,,0.0,,,,,,1476.0
9966,2010-04-23,23.225,,,,,0.0,,,,,,8464.0
9967,2010-04-24,24.0,,,,,0.0,,,,,,8952.967346458334
9968,2010-04-25,24.0,,,,,0.0,,,,,,8901.180846875
9969,2010-04-26,24.0,,,,,0.0,,,,,,9034.195572083334
9970,2010-04-27,24.0,,,,,0.0,,,,,,8675.207138125
9971,2010-04-28,24.0,,,,,0.0,,,,,,8800.892639166666
9972,2010-04-29,24.0,,,,,0.0,,,,,,8737.536301041666
9973,2010-04-30,24.0,,,,,0.0,,,,,,8691.87313875
9974,2010-05-01,24.0,,,,,0.0,,,,,,8817.227996458334
9975,2010-05-02,24.0,,,,,0.0,,,,,,7901.9478302083335
9976,2010-05-03,24.0,,,,,0.0,,,,,,6983.684341041667
9977,2010-05-04,24.0,,,,,0.0,,,,,,7307.574189166667
9978,2010-05-05,24.0,,,,,0.0,,,,,,7455.518890208334
9979,2010-05-06,24.0,,,,,0.0,,,,,,8098.831115625
9980,2010-05-07,24.0,,,,,0.0,,,,,,7820.101440833333
9981,2010-05-08,24.0,,,,,0.0,,,,,,8064.987441666667
9982,2010-05-09,24.0,,,,,0.0,,,,,,8107.306700833334
9983,2010-05-10,24.0,,,,,0.0,,,,,,8179.17894
9984,2010-05-11,24.0,,,,,0.0,,,,,,8118.0700541666665
9985,2010-05-12,24.0,,,,,0.0,,,,,,8027.411895625
9986,2010-05-13,24.0,,,,,0.0,,,,,,8243.171065833334
9987,2010-05-14,24.0,,,,,0.0,,,,,,8744.330001458333
9988,2010-05-15,24.0,,,,,0.0,,,,,,8461.0
9989,2010-05-16,24.0,,,,,0.0,,,,,,8529.131576875
9990,2010-05-17,24.0,,,,,0.0,,,,,,8358.930435
9991,2010-05-18,24.0,,,,,0.0,,,,,,8320.926651458334
9992,2010-05-19,24.0,,,,,0.0,,,,,,8421.735794375
9993,2010-05-20,24.0,,,,,0.0,,,,,,8531.464798333333
9994,2010-05-21,24.0,,,,,0.0,,,,,,8533.266448958333
9995,2010-05-22,24.0,,,,,0.0,,,,,,8455.742065208333
9996,2010-05-23,24.0,,,,,0.0,,,,,,8573.214294583333
9997,2010-05-24,24.0,,,,,0.0,,,,,,8676.893265
9998,2010-05-25,24.0,,,,,0.0,,,,,,8829.313842916667
9999,2010-05-26,24.0,,,,,0.0,,,,,,8300.862624791667
10000,2010-05-27,24.0,,,,,0.0,,,,,,8378.377396041667
10001,2010-05-28,24.0,,,,,0.0,,,,,,7068.1775404166665
10002,2010-05-29,24.0,,,,,0.0,,,,,,7420.162811458334
10003,2010-05-30,24.0,,,,,0.0,,,,,,7390.747650833333
10004,2010-05-31,24.0,,,,,0.0,,,,,,8407.057312083334
10005,2010-06-01,24.0,,,,,0.0,,,,,,8338.642624166667
10006,2010-06-02,24.0,,,,,0.0,,,,,,5920.355170625
10007,2010-06-03,24.0,,,,,0.0,,,,,,7803.383544791666
10008,2010-06-04,24.0,,,,,0.0,,,,,,8137.18808125
10009,2010-06-05,24.0,,,,,0.0,,,,,,7963.698440416667
10010,2010-06-06,24.0,,,,,0.0,,,,,,7957.899505416666
10011,2010-06-07,24.0,,,,,0.0,,,,,,7564.07600375
10012,2010-06-08,24.0,,,,,0.0,,,,,,7164.416823541666
10013,2010-06-09,24.0,,,,,0.0,,,,,,6802.486160416666
10014,2010-06-10,24.0,,,,,0.0,,,,,,7333.843139583333
10015,2010-06-11,24.0,,,,,0.0,,,,,,7012.094025208334
10016,2010-06-12,24.0,,,,,0.0,,,,,,6873.681533958334
10017,2010-06-13,24.0,,,,,0.0,,,,,,7250.920638958333
10018,2010-06-14,23.0,,,,,0.0,,,,,,7014.765380851064
10019,2010-06-15,24.0,,,,,0.0,,,,,,7012.879463541667
10020,2010-06-16,24.0,,,,,0.0,,,,,,7128.586685625
10021,2010-06-17,24.0,,,,,0.0,,,,,,6975.30331375
10022,2010-06-18,24.0,,,,,0.0,,,,,,6897.0
10023,2010-06-19,20.66667,,,,,0.0,,,,,,5427.0
10024,2010-06-20,24.0,,,,,0.0,,,,,,6576.420134791667
10025,2010-06-21,24.0,,,,,0.0,,,,,,6555.889678958333
10026,2010-06-22,24.0,,,,,0.0,,,,,,7109.413009375
10027,2010-06-23,24.0,,,,,0.0,,,,,,7060.414123541666
10028,2010-06-24,24.0,,,,,0.0,,,,,,5656.0
10029,2010-06-25,24.0,,,,,0.0,,,,,,7023.0
10030,2010-06-26,24.0,,,,,0.0,,,,,,6262.418509583334
10031,2010-06-27,24.0,,,,,0.0,,,,,,6929.4183954166665
10032,2010-06-28,24.0,,,,,0.0,,,,,,6719.843322708333
10033,2010-06-29,24.0,,,,,0.0,,,,,,6874.292480625
10034,2010-06-30,24.0,,,,,0.0,,,,,,7018.510422083334
10035,2010-07-01,24.0,,,,,0.0,,,,,,6648.109588333334
10036,2010-07-02,24.0,,,,,0.0,,,,,,6370.637450416667
10037,2010-07-03,24.0,,,,,0.0,,,,,,5390.933464583333
10038,2010-07-04,24.0,,,,,0.0,,,,,,6209.742743958333
10039,2010-07-05,24.0,,,,,0.0,,,,,,6400.59794625
10040,2010-07-06,24.0,,,,,0.0,,,,,,6313.456176041666
10041,2010-07-07,24.0,,,,,0.0,,,,,,6221.801773333334
10042,2010-07-08,24.0,,,,,0.0,,,,,,6714.465148958333
10043,2010-07-09,24.0,,,,,0.0,,,,,,6892.428177083333
10044,2010-07-10,23.5,,,,,0.0,,,,,,5834.132063125
10045,2010-07-11,24.0,,,,,0.0,,,,,,6169.179618541667
10046,2010-07-12,24.0,,,,,0.0,,,,,,6483.233718958333
10047,2010-07-13,24.0,,,,,0.0,,,,,,6508.222488958333
10048,2010-07-14,24.0,,,,,0.0,,,,,,6421.267090208334
10049,2010-07-15,24.0,,,,,0.0,,,,,,6299.997986041667
10050,2010-07-16,24.0,,,,,0.0,,,,,,6117.369636041667
10051,2010-07-17,24.0,,,,,0.0,,,,,,6020.835525833333
10052,2010-07-18,24.0,,,,,0.0,,,,,,6493.452431041666
10053,2010-07-19,24.0,,,,,0.0,,,,,,6419.977844375
10054,2010-07-20,24.0,,,,,0.0,,,,,,6570.907288125
10055,2010-07-21,24.0,,,,,0.0,,,,,,6602.256210625
10056,2010-07-22,24.0,,,,,0.0,,,,,,6524.000992291667
10057,2010-07-23,24.0,,,,,0.0,,,,,,6505.871231041667
10058,2010-07-24,24.0,,,,,0.0,,,,,,6623.388061458333
10059,2010-07-25,24.0,,,,,0.0,,,,,,6622.114989791667
10060,2010-07-26,24.0,,,,,0.0,,,,,,6552.5376272916665
10061,2010-07-27,24.0,,,,,0.0,,,,,,6498.382628958333
10062,2010-07-28,24.0,,,,,0.0,,,,,,6424.900894166667
10063,2010-07-29,24.0,,,,,0.0,,,,,,6395.220779583334
10064,2010-07-30,24.0,,,,,0.0,,,,,,6353.564987083333
10065,2010-07-31,24.0,,,,,0.0,,,,,,6438.4095916666665
10066,2010-08-01,24.0,,,,,0.0,,,,,,6427.0
10067,2010-08-02,24.0,,,,,0.0,,,,,,6374.549133333333
10068,2010-08-03,24.0,,,,,0.0,,,,,,6418.197386875
10069,2010-08-04,24.0,,,,,0.0,,,,,,6414.625335208333
10070,2010-08-05,21.83333,,,,,0.0,,,,,,5703.0
10071,2010-08-06,24.0,,,,,0.0,,,,,,6670.504410208333
10072,2010-08-07,22.0,,,,,0.0,,,,,,6092.069970444444
10073,2010-08-08,24.0,,,,,0.0,,,,,,6436.981567291667
10074,2010-08-09,24.0,,,,,0.0,,,,,,6825.608292083333
10075,2010-08-10,24.0,,,,,0.0,,,,,,6712.419937291666
10076,2010-08-11,24.0,,,,,0.0,,,,,,6595.8463285416665
10077,2010-08-12,24.0,,,,,0.0,,,,,,6522.708511875
10078,2010-08-13,24.0,,,,,0.0,,,,,,6447.328217083334
10079,2010-08-14,24.0,,,,,0.0,,,,,,6449.01358
10080,2010-08-15,24.0,,,,,0.0,,,,,,6279.32919
10081,2010-08-16,1.75833,,,,,0.0,,,,,,0.0
10082,2010-08-17,0.0,,,,,0.0,,,,,,
10083,2010-08-18,0.0,,,,,0.0,,,,,,
10084,2010-08-19,0.0,,,,,0.0,,,,,,
10085,2010-08-20,0.0,,,,,0.0,,,,,,
10086,2010-08-21,0.0,,,,,0.0,,,,,,
10087,2010-08-22,0.0,,,,,0.0,,,,,,
10088,2010-08-23,0.0,,,,,0.0,,,,,,
10089,2010-08-24,0.0,,,,,0.0,,,,,,
10090,2010-08-25,0.0,,,,,0.0,,,,,,
10091,2010-08-26,0.0,,,,,0.0,,,,,,
10092,2010-08-27,0.0,,,,,0.0,,,,,,
10093,2010-08-28,0.0,,,,,0.0,,,,,,
10094,2010-08-29,16.34167,,,,,0.0,,,,,,4150.801486363636
10095,2010-08-30,24.0,,,,,0.0,,,,,,4115.4154510416665
10096,2010-08-31,22.33333,,,,,0.0,,,,,,3996.3591613043477
10097,2010-09-01,18.33333,,,,,0.0,,,,,,3918.5468375675678
10098,2010-09-02,24.0,,,,,0.0,,,,,,5959.0389866666665
10099,2010-09-03,24.0,,,,,0.0,,,,,,5874.927093125
10100,2010-09-04,24.0,,,,,0.0,,,,,,5717.426025625
10101,2010-09-05,24.0,,,,,0.0,,,,,,5979.497345
10102,2010-09-06,24.0,,,,,0.0,,,,,,5978.481125208334
10103,2010-09-07,24.0,,,,,0.0,,,,,,5814.268242708334
10104,2010-09-08,24.0,,,,,0.0,,,,,,6191.9292679166665
10105,2010-09-09,24.0,,,,,0.0,,,,,,6333.543609375
10106,2010-09-10,24.0,,,,,0.0,,,,,,6246.358841458334
10107,2010-09-11,24.0,,,,,0.0,,,,,,5596.992481666667
10108,2010-09-12,24.0,,,,,0.0,,,,,,4225.001144166667
10109,2010-09-13,24.0,,,,,0.0,,,,,,4729.5646975
10110,2010-09-14,24.0,,,,,0.0,,,,,,4282.236389583333
10111,2010-09-15,24.0,,,,,0.0,,,,,,3746.416099583333
10112,2010-09-16,24.0,,,,,0.0,,,,,,4136.0
10113,2010-09-17,24.0,,,,,0.0,,,,,,5363.0
10114,2010-09-18,19.66667,,,,,0.0,,,,,,3893.0
10115,2010-09-19,24.0,,,,,0.0,,,,,,4381.43492125
10116,2010-09-20,24.0,,,,,0.0,,,,,,4304.0
10117,2010-09-21,24.0,,,,,0.0,,,,,,4532.646110208333
10118,2010-09-22,24.0,,,,,0.0,,,,,,3931.8737177083335
10119,2010-09-23,7.49166,,,,,0.0,,,,,,3672.1362425
10120,2010-09-24,0.0,,,,,0.0,,,,,,
10121,2010-09-25,0.0,,,,,0.0,,,,,,0.0
10122,2010-09-26,22.0,,,,,0.0,,,,,,5498.109714347826
10123,2010-09-27,24.0,,,,,0.0,,,,,,6805.173416875
10124,2010-09-28,24.0,,,,,0.0,,,,,,6847.449325416666
10125,2010-09-29,24.0,,,,,0.0,,,,,,6935.5640102083335
10126,2010-09-30,11.66667,,,,,0.0,,,,,,4356.6295312
10127,2010-10-01,24.0,,,,,0.0,,,,,,4889.198557083333
10128,2010-10-02,24.0,,,,,0.0,,,,,,8493.487533333333
10129,2010-10-03,24.0,,,,,0.0,,,,,,8873.141677916667
10130,2010-10-04,23.24999,,,,,0.0,,,,,,7189.914100416667
10131,2010-10-05,24.0,,,,,0.0,,,,,,6269.685211666667
10132,2010-10-06,24.0,,,,,0.0,,,,,,7019.7828220833335
10133,2010-10-07,24.0,,,,,0.0,,,,,,6091.542671458334
10134,2010-10-08,21.16667,,,,,0.0,,,,,,4745.417229777778
10135,2010-10-09,24.0,,,,,0.0,,,,,,5968.5252154166665
10136,2010-10-10,24.0,,,,,0.0,,,,,,6234.369324166667
10137,2010-10-11,24.0,,,,,0.0,,,,,,6174.515595208333
10138,2010-10-12,24.0,,,,,0.0,,,,,,6385.85644625
10139,2010-10-13,24.0,,,,,0.0,,,,,,6493.762726666667
10140,2010-10-14,24.0,,,,,0.0,,,,,,6498.677459375
10141,2010-10-15,24.0,,,,,0.0,,,,,,6627.22975125
10142,2010-10-16,24.0,,,,,0.0,,,,,,6556.942535
10143,2010-10-17,24.0,,,,,0.0,,,,,,6486.257904166667
10144,2010-10-18,16.66667,,,,,0.0,,,,,,5946.235225714286
10145,2010-10-19,24.0,,,,,0.0,,,,,,6585.0
10146,2010-10-20,24.0,,,,,0.0,,,,,,6827.385398541666
10147,2010-10-21,24.0,,,,,0.0,,,,,,7308.417372916667
10148,2010-10-22,24.0,,,,,0.0,,,,,,7458.26496875
10149,2010-10-23,24.0,,,,,0.0,,,,,,7193.757111041667
10150,2010-10-24,24.0,,,,,0.0,,,,,,6612.301895
10151,2010-10-25,24.0,,,,,0.0,,,,,,6453.161080208333
10152,2010-10-26,24.0,,,,,0.0,,,,,,6264.495917916666
10153,2010-10-27,24.0,,,,,0.0,,,,,,6350.929092083334
10154,2010-10-28,24.0,,,,,0.0,,,,,,6337.441406041667
10155,2010-10-29,24.0,,,,,0.0,,,,,,6328.735183333333
10156,2010-10-30,15.49166,,,,,0.0,,,,,,4063.0
10157,2010-10-31,0.0,,,,,0.0,,,,,,
10158,2010-11-01,0.0,,,,,0.0,,,,,,
10159,2010-11-02,23.675,,,,,0.0,,,,,,6869.298091875
10160,2010-11-03,24.0,,,,,0.0,,,,,,7376.109421041667
10161,2010-11-04,0.24167,,,,,0.0,,,,,,11.0
10162,2010-11-05,12.84167,,,,,0.0,,,,,,3919.0
10163,2010-11-06,24.0,,,,,0.0,,,,,,7665.0
10164,2010-11-07,24.0,,,,,0.0,,,,,,7439.1420135416665
10165,2010-11-08,21.66667,,,,,0.0,,,,,,6139.0
10166,2010-11-09,24.0,,,,,0.0,,,,,,6858.0
10167,2010-11-10,24.0,,,,,0.0,,,,,,6998.0
10168,2010-11-11,24.0,,,,,0.0,,,,,,6951.0
10169,2010-11-12,24.0,,,,,0.0,,,,,,3585.0
10170,2010-11-13,24.0,,,,,0.0,,,,,,3895.0
10171,2010-11-14,24.0,,,,,0.0,,,,,,4056.9029533333332
10172,2010-11-15,14.25,,,,,0.0,,,,,,2427.0
10173,2010-11-16,24.0,,,,,0.0,,,,,,4058.0481566666667
10174,2010-11-17,21.58333,,,,,0.0,,,,,,3674.2230277777776
10175,2010-11-18,24.0,,,,,0.0,,,,,,3989.0
10176,2010-11-19,24.0,,,,,0.0,,,,,,3976.0
10177,2010-11-20,24.0,,,,,0.0,,,,,,4002.0
10178,2010-11-21,24.0,,,,,0.0,,,,,,3954.1827472916666
10179,2010-11-22,22.58333,,,,,0.0,,,,,,4497.0
10180,2010-11-23,24.0,,,,,0.0,,,,,,8034.965133333333
10181,2010-11-24,24.0,,,,,0.0,,,,,,8271.752685833333
10182,2010-11-25,24.0,,,,,0.0,,,,,,8388.338012916667
10183,2010-11-26,24.0,,,,,0.0,,,,,,8366.25885
10184,2010-11-27,24.0,,,,,0.0,,,,,,8293.75518875
10185,2010-11-28,24.0,,,,,0.0,,,,,,8179.778991458334
10186,2010-11-29,24.0,,,,,0.0,,,,,,8382.72299125
10187,2010-11-30,24.0,,,,,0.0,,,,,,7208.650688125
10188,2010-12-01,24.0,,,,,0.0,,,,,,6102.475791875
10189,2010-12-02,24.0,,,,,0.0,,,,,,6414.608306666667
10190,2010-12-03,24.0,,,,,0.0,,,,,,6549.254623125
10191,2010-12-04,24.0,,,,,0.0,,,,,,6597.093170416667
10192,2010-12-05,24.0,,,,,0.0,,,,,,6567.53598
10193,2010-12-06,24.0,,,,,0.0,,,,,,6564.914809375
10194,2010-12-07,24.0,,,,,0.0,,,,,,6587.702926875
10195,2010-12-08,24.0,,,,,0.0,,,,,,5797.567703125
10196,2010-12-09,13.025,,,,,0.0,,,,,,2985.0
10197,2010-12-10,11.975,,,,,0.0,,,,,,3075.0
10198,2010-12-11,24.0,,,,,0.0,,,,,,6575.204818125
10199,2010-12-12,24.0,,,,,0.0,,,,,,6630.967575625
10200,2010-12-13,24.0,,,,,0.0,,,,,,6662.11055
10201,2010-12-14,24.0,,,,,0.0,,,,,,6823.8500975
10202,2010-12-15,24.0,,,,,0.0,,,,,,6730.122238125
10203,2010-12-16,24.0,,,,,0.0,,,,,,6621.380736875
10204,2010-12-17,24.0,,,,,0.0,,,,,,6330.927421041667
10205,2010-12-18,23.16667,,,,,0.0,,,,,,6183.268203191489
10206,2010-12-19,24.0,,,,,0.0,,,,,,6168.158881458334
10207,2010-12-20,24.0,,,,,0.0,,,,,,6058.82341
10208,2010-12-21,24.0,,,,,0.0,,,,,,6286.0806579166665
10209,2010-12-22,24.0,,,,,0.0,,,,,,6219.055885416667
10210,2010-12-23,24.0,,,,,0.0,,,,,,6174.8190314583335
10211,2010-12-24,24.0,,,,,0.0,,,,,,6159.866309791667
10212,2010-12-25,24.0,,,,,0.0,,,,,,6179.768942916667
10213,2010-12-26,24.0,,,,,0.0,,,,,,6169.608451875
10214,2010-12-27,24.0,,,,,0.0,,,,,,6154.302276666666
10215,2010-12-28,20.66667,,,,,0.0,,,,,,5159.0
10216,2010-12-29,24.0,,,,,0.0,,,,,,3810.0
10217,2010-12-30,24.0,,,,,0.0,,,,,,6872.808090416666
10218,2010-12-31,24.0,,,,,0.0,,,,,,7214.848022916667
10219,2011-01-01,24.0,,,,,0.0,,,,,,6077.460380625
10220,2011-01-02,24.0,,,,,0.0,,,,,,6078.037781041667
10221,2011-01-03,24.0,,,,,0.0,,,,,,6287.559341458334
10222,2011-01-04,24.0,,,,,0.0,,,,,,6431.963180833333
10223,2011-01-05,24.0,,,,,0.0,,,,,,6253.2127375
10224,2011-01-06,24.0,,,,,0.0,,,,,,6063.013099583333
10225,2011-01-07,24.0,,,,,0.0,,,,,,6069.792205833333
10226,2011-01-08,24.0,,,,,0.0,,,,,,6027.591499375
10227,2011-01-09,24.0,,,,,0.0,,,,,,6106.921242291667
10228,2011-01-10,20.08333,,,,,0.0,,,,,,5306.5
10229,2011-01-11,15.0,,,,,0.0,,,,,,3382.0
10230,2011-01-12,24.0,,,,,0.0,,,,,,5905.0
10231,2011-01-13,24.0,,,,,0.0,,,,,,5702.97514125
10232,2011-01-14,24.0,,,,,0.0,,,,,,6377.162415
10233,2011-01-15,24.0,,,,,0.0,,,,,,6517.124069583333
10234,2011-01-16,24.0,,,,,0.0,,,,,,6402.914520416667
10235,2011-01-17,24.0,,,,,0.0,,,,,,6396.568725625
10236,2011-01-18,24.0,,,,,0.0,,,,,,6422.438736041667
10237,2011-01-19,24.0,,,,,0.0,,,,,,6424.332961875
10238,2011-01-20,24.0,,,,,0.0,,,,,,6391.59617625
10239,2011-01-21,24.0,,,,,0.0,,,,,,6383.811676041667
10240,2011-01-22,24.0,,,,,0.0,,,,,,6353.031266458333
10241,2011-01-23,24.0,,,,,0.0,,,,,,6327.804900625
10242,2011-01-24,24.0,,,,,0.0,,,,,,6339.052932916667
10243,2011-01-25,24.0,,,,,0.0,,,,,,6379.267884375
10244,2011-01-26,24.0,,,,,0.0,,,,,,6412.068756666667
10245,2011-01-27,24.0,,,,,0.0,,,,,,6382.287261458333
10246,2011-01-28,24.0,,,,,0.0,,,,,,6350.319091666666
10247,2011-01-29,24.0,,,,,0.0,,,,,,6268.976195416667
10248,2011-01-30,24.0,,,,,0.0,,,,,,5623.920876041667
10249,2011-01-31,24.0,,,,,0.0,,,,,,5638.945274166666
10250,2011-02-01,23.275,,,,,0.0,,,,,,6325.279492765957
10251,2011-02-02,0.0,,,,,0.0,,,,,,
10252,2011-02-03,0.0,,,,,0.0,,,,,,
10253,2011-02-04,0.0,,,,,0.0,,,,,,
10254,2011-02-05,11.89167,,,,,0.0,,,,,,2032.0
10255,2011-02-06,21.33333,,,,,0.0,,,,,,4058.6813372727274
10256,2011-02-07,24.0,,,,,0.0,,,,,,4010.174728958333
10257,2011-02-08,24.0,,,,,0.0,,,,,,4438.0
10258,2011-02-09,12.33333,,,,,0.0,,,,,,993.0
10259,2011-02-10,24.0,,,,,0.0,,,,,,4449.0
10260,2011-02-11,24.0,,,,,0.0,,,,,,4378.778975833333
10261,2011-02-12,24.0,,,,,0.0,,,,,,4472.5759125
10262,2011-02-13,17.66666,,,,,0.0,,,,,,3265.0
10263,2011-02-14,7.10833,,,,,0.0,,,,,,1340.0
10264,2011-02-15,12.14166,,,,,0.0,,,,,,3795.0606038461538
10265,2011-02-16,24.0,,,,,0.0,,,,,,5250.293846458333
10266,2011-02-17,24.0,,,,,0.0,,,,,,7720.296585833334
10267,2011-02-18,24.0,,,,,0.0,,,,,,7836.981445208334
10268,2011-02-19,24.0,,,,,0.0,,,,,,7893.257462083333
10269,2011-02-20,23.0,,,,,0.0,,,,,,7490.862993617021
10270,2011-02-21,24.0,,,,,0.0,,,,,,7883.394745
10271,2011-02-22,24.0,,,,,0.0,,,,,,7808.0090025
10272,2011-02-23,24.0,,,,,0.0,,,,,,7840.819564583333
10273,2011-02-24,24.0,,,,,0.0,,,,,,7500.758453333333
10274,2011-02-25,24.0,,,,,0.0,,,,,,6217.201827083333
10275,2011-02-26,24.0,,,,,0.0,,,,,,6118.892959583333
10276,2011-02-27,24.0,,,,,0.0,,,,,,6138.938584166666
10277,2011-02-28,24.0,,,,,0.0,,,,,,6132.421425
10278,2011-03-01,24.0,,,,,0.0,,,,,,6091.2093197916665
10279,2011-03-02,24.0,,,,,0.0,,,,,,6159.388971041667
10280,2011-03-03,24.0,,,,,0.0,,,,,,6074.67279125
10281,2011-03-04,24.0,,,,,0.0,,,,,,6216.35339375
10282,2011-03-05,24.0,,,,,0.0,,,,,,6218.944655833333
10283,2011-03-06,19.41667,,,,,0.0,,,,,,4665.0
10284,2011-03-07,24.0,,,,,0.0,,,,,,5902.368789583334
10285,2011-03-08,24.0,,,,,0.0,,,,,,6212.473152291666
10286,2011-03-09,24.0,,,,,0.0,,,,,,6292.272376666667
10287,2011-03-10,24.0,,,,,0.0,,,,,,6084.88609375
10288,2011-03-11,24.0,,,,,0.0,,,,,,6005.0
10289,2011-03-12,24.0,,,,,0.0,,,,,,5955.489355833333
10290,2011-03-13,24.0,,,,,0.0,,,,,,6333.0
10291,2011-03-14,24.0,,,,,0.0,,,,,,6325.0
10292,2011-03-15,24.0,,,,,0.0,,,,,,6350.004386875
10293,2011-03-16,24.0,,,,,0.0,,,,,,6289.407372291666
10294,2011-03-17,14.5,,,,,0.0,,,,,,3152.0
10295,2011-03-18,24.0,,,,,0.0,,,,,,6573.089591666667
10296,2011-03-19,24.0,,,,,0.0,,,,,,6401.8620375
10297,2011-03-20,24.0,,,,,0.0,,,,,,5469.61576125
10298,2011-03-21,24.0,,,,,0.0,,,,,,6795.824416666666
10299,2011-03-22,24.0,,,,,0.0,,,,,,6046.654579791667
10300,2011-03-23,24.0,,,,,0.0,,,,,,6464.450302291667
10301,2011-03-24,24.0,,,,,0.0,,,,,,6368.553222708333
10302,2011-03-25,21.83333,,,,,0.0,,,,,,6553.9
10303,2011-03-26,24.0,,,,,0.0,,,,,,6085.2644047916665
10304,2011-03-27,13.66667,,,,,0.0,,,,,,3653.3
10305,2011-03-28,24.0,,,,,0.0,,,,,,6461.88624625
