,DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL
15283,2015-10-04,21.15,,,,,0.0,,,,,,4340.0
15284,2015-10-05,23.0,,,,,0.0,,,,,,4411.0
15285,2015-10-06,24.0,,,,,0.0,,,,,,4553.658607291667
15286,2015-10-07,24.0,,,,,0.0,,,,,,4573.7118375
15287,2015-10-08,24.0,,,,,0.0,,,,,,4569.724761458333
15288,2015-10-09,24.0,,,,,0.0,,,,,,4539.678634791667
15289,2015-10-10,24.0,,,,,0.0,,,,,,4542.900024583333
15290,2015-10-11,24.0,,,,,0.0,,,,,,4532.213676041667
15291,2015-10-12,24.0,,,,,0.0,,,,,,4539.11869
15292,2015-10-13,15.50764,,,,,0.0,,,,,,2914.9015070833334
15293,2015-10-14,24.0,,,,,0.0,,,,,,4107.817946458334
15294,2015-10-15,24.0,,,,,0.0,,,,,,4282.051956458334
15295,2015-10-16,24.0,,,,,0.0,,,,,,4595.126655416667
15296,2015-10-17,18.75,,,,,0.0,,,,,,3361.346835625
15297,2015-10-18,22.0,,,,,0.0,,,,,,3835.8970816666665
15298,2015-10-19,24.0,,,,,0.0,,,,,,4308.1442952083335
15299,2015-10-20,24.0,,,,,0.0,,,,,,4346.74993125
15300,2015-10-21,24.0,,,,,0.0,,,,,,4318.493485
15301,2015-10-22,24.0,,,,,0.0,,,,,,4351.685577708334
15302,2015-10-23,24.0,,,,,0.0,,,,,,4375.198562083333
15303,2015-10-24,24.0,,,,,0.0,,,,,,4382.553429375
15304,2015-10-25,24.0,,,,,0.0,,,,,,4344.3171906
15305,2015-10-26,24.0,,,,,0.0,,,,,,4366.456055
15306,2015-10-27,24.0,,,,,0.0,,,,,,4396.415466666666
15307,2015-10-28,24.0,,,,,0.0,,,,,,4386.359550833334
15308,2015-10-29,24.0,,,,,0.0,,,,,,4342.651963125
15309,2015-10-30,24.0,,,,,0.0,,,,,,4459.409057708333
15310,2015-10-31,24.0,,,,,0.0,,,,,,4438.288390833333
15311,2015-11-01,24.0,,,,,0.0,,,,,,4405.938209791667
15312,2015-11-02,9.69167,,,,,0.0,,,,,,1785.9771916666666
15313,2015-11-03,0.0,,,,,0.0,,,,,,0.0
15314,2015-11-04,0.0,,,,,0.0,,,,,,0.0
15315,2015-11-05,9.24167,,,,,0.0,,,,,,1806.067908125
15316,2015-11-06,24.0,,,,,0.0,,,,,,4517.697335208333
15317,2015-11-07,24.0,,,,,0.0,,,,,,6795.375427291667
15318,2015-11-08,24.0,,,,,0.0,,,,,,6919.122009583333
15319,2015-11-09,24.0,,,,,0.0,,,,,,6916.056105208333
15320,2015-11-10,24.0,,,,,0.0,,,,,,6539.0
15321,2015-11-11,24.0,,,,,0.0,,,,,,6443.0
15322,2015-11-12,24.0,,,,,0.0,,,,,,6079.0
15323,2015-11-13,24.0,,,,,0.0,,,,,,6894.0
15324,2015-11-14,24.0,,,,,0.0,,,,,,6906.0
15325,2015-11-15,24.0,,,,,0.0,,,,,,4377.0
15326,2015-11-16,24.0,,,,,0.0,,,,,,4343.0
15327,2015-11-17,24.0,,,,,0.0,,,,,,4277.259872291666
15328,2015-11-18,24.0,,,,,0.0,,,,,,4278.1518014583335
15329,2015-11-19,24.0,,,,,0.0,,,,,,4328.956840833333
15330,2015-11-20,24.0,,,,,0.0,,,,,,4356.439735208333
15331,2015-11-21,24.0,,,,,0.0,,,,,,4378.488250416666
15332,2015-11-22,24.0,,,,,0.0,,,,,,4323.994117083334
15333,2015-11-23,24.0,,,,,0.0,,,,,,4285.965157083333
15334,2015-11-24,24.0,,,,,0.0,,,,,,4244.568771458334
15335,2015-11-25,24.0,,,,,0.0,,,,,,4239.435821666667
15336,2015-11-26,24.0,,,,,0.0,,,,,,4227.7460325
15337,2015-11-27,24.0,,,,,0.0,,,,,,4212.644806041667
15338,2015-11-28,24.0,,,,,0.0,,,,,,4240.055800833334
15339,2015-11-29,24.0,,,,,0.0,,,,,,4241.156852083333
15340,2015-11-30,24.0,,,,,0.0,,,,,,4240.842857708333
15341,2015-12-01,24.0,,,,,0.0,,,,,,4218.462967083334
15342,2015-12-02,24.0,,,,,0.0,,,,,,4166.797629791667
15343,2015-12-03,24.0,,,,,0.0,,,,,,5599.881073541666
15344,2015-12-04,24.0,,,,,0.0,,,,,,6875.645462083334
15345,2015-12-05,24.0,,,,,0.0,,,,,,7088.026885416667
15346,2015-12-06,24.0,,,,,0.0,,,,,,7153.303649375
15347,2015-12-07,24.0,,,,,0.0,,,,,,7238.145523125
15348,2015-12-08,24.0,,,,,0.0,,,,,,6926.112869375
15349,2015-12-09,19.24999,,,,,0.0,,,,,,3931.7288364583333
15350,2015-12-10,24.0,,,,,0.0,,,,,,4319.928917291667
15351,2015-12-11,24.0,,,,,0.0,,,,,,4313.060309791666
15352,2015-12-12,24.0,,,,,0.0,,,,,,4302.88465125
15353,2015-12-13,24.0,,,,,0.0,,,,,,4277.261733958333
15354,2015-12-14,24.0,,,,,0.0,,,,,,4242.41989875
15355,2015-12-15,24.0,,,,,0.0,,,,,,4213.847640416667
15356,2015-12-16,24.0,,,,,0.0,,,,,,4194.788185208334
15357,2015-12-17,24.0,,,,,0.0,,,,,,4173.864105208333
15358,2015-12-18,24.0,,,,,0.0,,,,,,4168.508606041667
15359,2015-12-19,24.0,,,,,0.0,,,,,,4151.613037708334
15360,2015-12-20,24.0,,,,,0.0,,,,,,4160.9248125
15361,2015-12-21,24.0,,,,,0.0,,,,,,4153.8334045833335
15362,2015-12-22,24.0,,,,,0.0,,,,,,4147.0
15363,2015-12-23,24.0,,,,,0.0,,,,,,4156.0
15364,2015-12-24,24.0,,,,,0.0,,,,,,4162.0
15365,2015-12-25,24.0,,,,,0.0,,,,,,4160.0
15366,2015-12-26,24.0,,,,,0.0,,,,,,4151.0
15367,2015-12-27,24.0,,,,,0.0,,,,,,4148.0
15368,2015-12-28,24.0,,,,,0.0,,,,,,4151.0
15369,2015-12-29,24.0,,,,,0.0,,,,,,4152.866684166666
15370,2015-12-30,24.0,,,,,0.0,,,,,,4147.808036666666
15371,2015-12-31,24.0,,,,,0.0,,,,,,4136.6157075
15372,2016-01-01,24.0,,,,,0.0,,,,,,4138.072006041667
15373,2016-01-02,24.0,,,,,0.0,,,,,,4155.790947291666
15374,2016-01-03,17.0,,,,,0.0,,,,,,2907.0638527083333
15375,2016-01-04,23.83333,,,,,0.0,,,,,,3246.566783125
15376,2016-01-05,24.0,,,,,0.0,,,,,,6360.377372916667
15377,2016-01-06,24.0,,,,,0.0,,,,,,6958.71757625
15378,2016-01-07,24.0,,,,,0.0,,,,,,6886.851012916667
15379,2016-01-08,24.0,,,,,0.0,,,,,,6947.011375416667
15380,2016-01-09,24.0,,,,,0.0,,,,,,6973.418
15381,2016-01-10,24.0,,,,,0.0,,,,,,6966.72621125
15382,2016-01-11,24.0,,,,,0.0,,,,,,6915.782836458333
15383,2016-01-12,24.0,,,,,0.0,,,,,,6649.95327
15384,2016-01-13,21.16667,,,,,0.0,,,,,,3763.161256875
15385,2016-01-14,24.0,,,,,0.0,,,,,,4085.79428875
15386,2016-01-15,24.0,,,,,0.0,,,,,,4154.880104166667
15387,2016-01-16,24.0,,,,,0.0,,,,,,4167.2521283333335
15388,2016-01-17,24.0,,,,,0.0,,,,,,4186.249878125
15389,2016-01-18,24.0,,,,,0.0,,,,,,4131.377815208333
15390,2016-01-19,24.0,,,,,0.0,,,,,,4140.154563541667
15391,2016-01-20,20.33333,,,,,0.0,,,,,,3563.3812147916665
15392,2016-01-21,24.0,,,,,0.0,,,,,,4576.479011458333
15393,2016-01-22,24.0,,,,,0.0,,,,,,4562.599525416666
15394,2016-01-23,24.0,,,,,0.0,,,,,,4582.951050208333
15395,2016-01-24,24.0,,,,,0.0,,,,,,4461.759086666667
15396,2016-01-25,19.25833,,,,,0.0,,,,,,3525.433169791667
15397,2016-01-26,19.825,,,,,0.0,,,,,,3666.0819625
15398,2016-01-27,24.0,,,,,0.0,,,,,,4383.789001666667
15399,2016-01-28,24.0,,,,,0.0,,,,,,4365.317817708334
15400,2016-01-29,24.0,,,,,0.0,,,,,,4341.652511666666
15401,2016-01-30,24.0,,,,,0.0,,,,,,4312.028549166666
15402,2016-01-31,24.0,,,,,0.0,,,,,,4317.881919375
15403,2016-02-01,24.0,,,,,0.0,,,,,,4301.111061041666
15404,2016-02-02,24.0,,,,,0.0,,,,,,4307.8058625
15405,2016-02-03,24.0,,,,,0.0,,,,,,4343.0
15406,2016-02-04,21.33334,,,,,0.0,,,,,,3611.0
15407,2016-02-05,24.0,,,,,0.0,,,,,,4571.0
15408,2016-02-06,24.0,,,,,0.0,,,,,,4627.0
15409,2016-02-07,24.0,,,,,0.0,,,,,,4634.0
15410,2016-02-08,24.0,,,,,0.0,,,,,,4624.0
15411,2016-02-09,24.0,,,,,0.0,,,,,,4615.988312083334
15412,2016-02-10,24.0,,,,,0.0,,,,,,5110.760658125
15413,2016-02-11,24.0,,,,,0.0,,,,,,5879.878494583333
15414,2016-02-12,24.0,,,,,0.0,,,,,,5890.025512916666
15415,2016-02-13,24.0,,,,,0.0,,,,,,5894.4856945833335
15416,2016-02-14,24.0,,,,,0.0,,,,,,5916.341399791667
15417,2016-02-15,24.0,,,,,0.0,,,,,,5928.083350625
15418,2016-02-16,24.0,,,,,0.0,,,,,,5938.525414375
15419,2016-02-17,24.0,,,,,0.0,,,,,,5930.204033125
15420,2016-02-18,24.0,,,,,0.0,,,,,,5914.8076475
15421,2016-02-19,23.58334,,,,,0.0,,,,,,5754.091718333333
15422,2016-02-20,24.0,,,,,0.0,,,,,,6625.4660791666665
15423,2016-02-21,24.0,,,,,0.0,,,,,,6972.409866041667
15424,2016-02-22,24.0,,,,,0.0,,,,,,6958.855178333333
15425,2016-02-23,24.0,,,,,0.0,,,,,,6930.460220208333
15426,2016-02-24,24.0,,,,,0.0,,,,,,6952.124954166667
15427,2016-02-25,22.33334,,,,,0.0,,,,,,6451.765783541667
15428,2016-02-26,24.0,,,,,0.0,,,,,,6895.2344508333335
15429,2016-02-27,24.0,,,,,0.0,,,,,,6654.410415625
15430,2016-02-28,24.0,,,,,0.0,,,,,,6528.325882083333
15431,2016-02-29,24.0,,,,,0.0,,,,,,5427.435149791667
15432,2016-03-01,24.0,,,,,0.0,,,,,,4490.404525625
15433,2016-03-02,24.0,,,,,0.0,,,,,,4491.281563125
15434,2016-03-03,24.0,,,,,0.0,,,,,,4476.084449791667
15435,2016-03-04,24.0,,,,,0.0,,,,,,4446.7457654166665
15436,2016-03-05,24.0,,,,,0.0,,,,,,4445.710907083333
15437,2016-03-06,24.0,,,,,0.0,,,,,,4444.979568333333
15438,2016-03-07,24.0,,,,,0.0,,,,,,4394.882560833334
15439,2016-03-08,24.0,,,,,0.0,,,,,,4419.143401458334
15440,2016-03-09,24.0,,,,,0.0,,,,,,4428.429542708333
15441,2016-03-10,24.0,,,,,0.0,,,,,,4424.17028875
15442,2016-03-11,24.0,,,,,0.0,,,,,,4422.885367916667
15443,2016-03-12,24.0,,,,,0.0,,,,,,4457.738510416667
15444,2016-03-13,24.0,,,,,0.0,,,,,,4442.27246125
15445,2016-03-14,24.0,,,,,0.0,,,,,,4423.056937708333
15446,2016-03-15,24.0,,,,,0.0,,,,,,4428.0
15447,2016-03-16,24.0,,,,,0.0,,,,,,4572.0
15448,2016-03-17,24.0,,,,,0.0,,,,,,4589.0
15449,2016-03-18,24.0,,,,,0.0,,,,,,4570.0
15450,2016-03-19,24.0,,,,,0.0,,,,,,4581.0
15451,2016-03-20,24.0,,,,,0.0,,,,,,4597.0
15452,2016-03-21,24.0,,,,,0.0,,,,,,4595.0
15453,2016-03-22,24.0,,,,,0.0,,,,,,4575.297256666667
15454,2016-03-23,24.0,,,,,0.0,,,,,,4576.685881875
15455,2016-03-24,24.0,,,,,0.0,,,,,,4579.406021458333
15456,2016-03-25,24.0,,,,,0.0,,,,,,4577.083229583333
15457,2016-03-26,24.0,,,,,0.0,,,,,,4580.585464583333
15458,2016-03-27,23.0,,,,,0.0,,,,,,4399.0
15459,2016-03-28,24.0,,,,,0.0,,,,,,4590.627639375
15460,2016-03-29,24.0,,,,,0.0,,,,,,4592.348274166667
15461,2016-03-30,24.0,,,,,0.0,,,,,,4597.103271666667
15462,2016-03-31,24.0,,,,,0.0,,,,,,4602.668380833334
15463,2016-04-01,23.825,,,,,0.0,,,,,,4413.968335833333
15464,2016-04-02,6.00834,,,,,0.0,,,,,,1182.6273510416668
15465,2016-04-03,24.0,,,,,0.0,,,,,,4395.172699375
15466,2016-04-04,18.58334,,,,,0.0,,,,,,3437.59642375
15467,2016-04-05,16.5,,,,,0.0,,,,,,3972.165433333333
15468,2016-04-06,10.65833,,,,,0.0,,,,,,2825.4285466666665
15469,2016-04-07,0.0,,,,,0.0,,,,,,0.0
15470,2016-04-08,0.0,,,,,0.0,,,,,,0.0
15471,2016-04-09,0.0,,,,,0.0,,,,,,0.0
15472,2016-04-10,0.0,,,,,0.0,,,,,,0.0
15473,2016-04-11,0.0,,,,0.7293576595744681,0.0,0.0,,0.0,0.0,0.0,
15474,2016-04-12,0.0,,,,0.7181322916666667,0.0,0.0,,0.0,0.0,0.0,
15475,2016-04-13,0.0,,,,0.7308147916666666,0.0,4.67647,,0.0,0.0,0.0,
15476,2016-04-14,0.0,,,,0.7203360416666666,0.0,11.78062,,0.0,0.0,0.0,
15477,2016-04-15,0.0,,,,0.7768035416666667,0.0,11.70474,,0.0,0.0,0.0,
15478,2016-04-16,0.0,,,,0.7773314583333333,0.0,11.72602,,0.0,0.0,0.0,
15479,2016-04-17,0.0,,,,0.7589747916666667,0.0,11.73875,,0.0,0.0,0.0,
15480,2016-04-18,0.0,,,,0.7457047916666667,0.0,11.75011,,0.0,0.0,0.0,
15481,2016-04-19,0.0,,,,0.7452708333333333,0.0,11.73645,,0.0,0.0,0.0,
15482,2016-04-20,5.84167,,,,16.6655775,1.5055404290896268,12.231850348650301,21.797569959908724,17.75,3048.8,71.05,
15483,2016-04-21,24.0,,,,80.41459104166667,0.622655625,26.122884375,54.16855875,396.8,62250.56,334.07,
15484,2016-04-22,24.0,,,,79.40018604166667,0.5590266666666667,26.003136458333334,57.7441725,358.12,53895.45,327.99,
15485,2016-04-23,24.0,,,,79.45973020833334,0.57133375,26.028060625,57.133325,327.46,52669.63,288.67,
15486,2016-04-24,24.0,,,,79.4572825,0.49876625,25.680612708333335,58.343028125,319.31,51560.99,214.09,
15487,2016-04-25,24.0,,,,79.4743075,0.45696145833333335,25.987699375,56.67963666666667,327.28,52516.78,204.45,
15488,2016-04-26,24.0,,,,79.44435958333334,0.39916625,25.84453020833333,55.93153916666667,334.2,53504.04,202.55,
15489,2016-04-27,24.0,,,,79.41779958333333,0.3079864583333333,25.817589375,55.293112916666665,329.53,53123.38,199.28,
15490,2016-04-28,24.0,,,,79.516568125,0.42188270833333336,25.8822725,52.10719604166667,333.07,52382.59,197.2,
15491,2016-04-29,24.0,,,,79.533726875,0.38817229166666667,25.848405625,50.649593958333334,328.68,51937.64,171.42,
15492,2016-04-30,24.0,,,,79.46224666666667,0.3009672916666667,25.76093291666667,51.360509791666665,328.41,51748.7,170.01,
15493,2016-05-01,24.0,,,,79.491835625,0.5326185416666667,25.989948541666667,45.22400020833334,319.83,51587.69,168.24,
15494,2016-05-02,24.0,,,,79.44234333333333,0.5140422916666667,25.962968125,43.97113958333333,331.79,53506.66,168.76,
15495,2016-05-03,24.0,,,,79.38318791666667,0.4428929166666667,25.880020625,46.976309375,331.57,53110.46,170.13,
15496,2016-05-04,12.0,,,,79.46776166666666,0.24307166666666666,25.955409375,44.18903375,328.7,52387.43,136.13,0.0
15497,2016-05-05,24.0,,,,79.46401270833333,0.4937795833333333,25.947816875,43.4171225,330.72,52214.33,136.75,
15498,2016-05-06,24.0,,,,79.448759375,0.3933433333333333,25.838717291666665,44.484471666666664,332.08,52153.65,135.82,
15499,2016-05-07,24.0,,,,79.4182375,0.284085625,25.738372083333335,47.508411875,330.6,52362.47,135.57,
15500,2016-05-08,24.0,,,,79.406128125,0.3472795833333333,25.842678958333334,43.446056041666665,329.51,51951.07,135.03,
15501,2016-05-09,24.0,,,,79.35830416666667,0.34307895833333335,25.771833958333332,44.09041375,325.25,51420.65,135.98,
15502,2016-05-10,24.0,,,,79.38474979166666,0.24569895833333333,25.68314416666667,46.96885375,321.42,50843.32,180.21,
15503,2016-05-11,24.0,,,,79.50210541666667,0.20952,25.660462708333334,48.68226416666667,320.36,50799.7,132.67,
15504,2016-05-12,24.0,,,,79.44212208333333,0.198383125,25.652925208333333,48.745330208333336,317.68,50483.88,132.65,
15505,2016-05-13,24.0,,,,79.552116875,0.2765252083333333,25.730537291666668,46.49127229166667,315.47,50107.7,132.71,
15506,2016-05-14,24.0,,,,79.51490708333333,0.3099529166666667,25.764952916666665,45.15736729166667,312.67,49744.99,132.01,
15507,2016-05-15,24.0,,,,79.5394825,0.29236,26.05879854166667,44.69928708333333,291.03,46945.67,123.8,
15508,2016-05-16,24.0,,,,79.49092708333333,0.20932229166666666,25.664394791666666,47.90563875,315.03,36320.27,133.69,
15509,2016-05-17,24.0,,,,79.51327541666667,0.2569339583333333,25.71414625,47.161622083333334,309.94,49635.6,131.41,
15510,2016-05-18,24.0,,,,79.583015,0.26776354166666666,25.72954875,45.50604104166667,308.27,49536.71,130.87,
15511,2016-05-19,24.0,,,,79.605069375,0.30377604166666666,25.760982291666668,45.00935770833333,305.4,49204.82,130.43,
15512,2016-05-20,24.0,,,,79.50937875,0.400231875,25.860068333333334,43.8996625,304.95,48491.82,130.22,
15513,2016-05-21,24.0,,,,79.56440125,0.38636291666666667,25.840916666666665,42.125612708333335,300.64,47704.09,131.8,
15514,2016-05-22,24.0,,,,79.46639833333333,0.2881489583333333,25.747695416666666,45.8640625,301.99,48095.74,134.19,
15515,2016-05-23,24.0,,,,79.46902458333334,0.19557770833333332,25.644479166666667,47.829519375,303.22,48334.6,134.48,
15516,2016-05-24,24.0,,,,79.521888125,0.25586854166666667,25.692821458333334,47.018480625,305.3,48643.59,134.2,
15517,2016-05-25,24.0,,,,79.44578354166667,0.20819354166666668,25.6457975,47.606195,306.56,48653.68,133.51,
15518,2016-05-26,24.0,,,,79.42644208333333,0.15374625,25.593808958333334,49.204590833333334,306.63,48677.75,77.98,
15519,2016-05-27,24.0,,,,79.43476125,0.160199375,25.599406666666667,48.45557708333333,303.71,48347.28,77.87,
15520,2016-05-28,24.0,,,,79.45482708333333,0.16858833333333334,25.609595833333334,48.59088833333333,304.75,48546.34,78.4,
15521,2016-05-29,24.0,,,,79.4579225,0.21967020833333334,25.658650833333333,47.107411666666664,301.83,48371.32,78.54,
15522,2016-05-30,24.0,,,,79.38789041666666,0.1472125,25.5886525,48.35984104166667,300.85,47713.29,78.02,
15523,2016-05-31,24.0,,,,79.470640625,0.18810729166666668,25.627912291666668,47.792731458333336,306.65,48780.59,77.83,
15524,2016-06-01,24.0,,,,79.43869458333333,0.215583125,25.650670625,47.38350875,306.39,48141.2,77.39,
15525,2016-06-02,24.0,,,,79.4275425,0.20922395833333332,25.653144166666667,47.21278229166667,303.97,48493.55,78.02,
15526,2016-06-03,24.0,,,,79.37208895833334,0.13909541666666667,25.579978125,48.441475625,290.02,46550.61,76.86,
15527,2016-06-04,24.0,,,,79.41516583333333,0.164440625,25.606413958333334,48.201407708333335,306.28,50327.26,78.12,
15528,2016-06-05,24.0,,,,79.42071,0.16324854166666666,25.60896125,47.811824791666666,307.96,50241.85,78.37,
15529,2016-06-06,24.0,,,,79.43165875,0.14880208333333333,25.591666041666667,48.526622708333335,308.43,50084.38,78.64,
15530,2016-06-07,24.0,,,,79.42867291666667,0.22244791666666666,25.664824583333335,48.77783479166666,309.44,50400.04,79.05,
15531,2016-06-08,22.41667,,,,66.57192583333334,3.1649862636020427,28.251581896173697,45.368222875494,273.03,44565.35,69.06,
15532,2016-06-09,24.0,,,,60.488252708333334,0.6230645833333334,26.065159166666668,43.4670525,294.42,47819.27,81.0,
15533,2016-06-10,24.0,,,,60.629491875,0.6654110416666666,26.115273958333333,47.019651458333335,303.56,49899.52,79.72,
15534,2016-06-11,24.0,,,,60.611991875,0.7374791666666667,26.192060833333333,47.812033125,304.66,49284.63,78.37,
15535,2016-06-12,24.0,,,,60.576195416666664,0.7962491666666667,26.200183958333334,44.79669416666667,290.07,46722.36,74.05,
15536,2016-06-13,24.0,,,,70.28068666666667,0.475849375,25.88444375,46.877710416666666,306.71,49756.95,79.3,
15537,2016-06-14,24.0,,,,80.43383229166666,0.21369875,25.624151875,48.799462291666664,310.88,50057.55,80.08,
15538,2016-06-15,24.0,,,,80.412695625,0.18599770833333334,25.592293333333334,49.649003125,308.85,49826.07,80.53,
15539,2016-06-16,24.0,,,,80.41548,0.19499,25.59601,49.89122,311.32,50093.0,81.06,
15540,2016-06-17,24.0,,,,80.32920541666667,0.13957520833333334,25.5529275,49.920235416666664,307.36,48970.74,80.39,
15541,2016-06-18,24.0,,,,80.30340354166667,0.23153020833333332,25.637174791666666,47.57908416666667,307.78,49244.21,80.2,
15542,2016-06-19,24.0,,,,80.35812375,0.20409104166666667,25.605311666666665,48.184185416666665,308.09,49164.75,80.52,
15543,2016-06-20,24.0,,,,80.35019333333334,0.28426416666666665,25.69432,45.66972375,308.76,49180.12,80.37,
15544,2016-06-21,24.0,,,,80.31975020833333,0.257488125,25.66532875,47.79270270833333,307.81,49124.66,80.75,
15545,2016-06-22,24.0,,,,80.33969770833333,0.3524745833333333,25.7583675,45.69203354166667,307.13,49132.02,80.77,
15546,2016-06-23,24.0,,,,80.338611875,0.27094979166666666,25.676997291666666,45.5981675,307.3,49297.96,81.57,
15547,2016-06-24,24.0,,,,80.27775979166667,0.13111208333333332,25.536918541666665,50.160719791666665,307.67,49111.88,80.43,
15548,2016-06-25,24.0,,,,80.300813125,0.14452791666666667,25.548287083333335,49.40498375,305.29,48917.47,80.45,
15549,2016-06-26,24.0,,,,80.27607895833333,0.152441875,25.563033333333333,49.386918333333334,306.09,49111.11,80.51,
15550,2016-06-27,24.0,,,,80.32690541666666,0.23173145833333333,25.646324791666668,46.570130625,301.79,48409.85,80.28,
15551,2016-06-28,24.0,,,,80.28975666666666,0.3424685416666667,25.752549166666668,45.905880208333336,304.15,48911.87,80.2,
15552,2016-06-29,24.0,,,,80.35724854166666,0.248444375,25.65918,45.83201208333333,304.48,48948.96,80.36,
15553,2016-06-30,24.0,,,,80.28088375,0.261475,25.684508541666666,46.11577208333333,301.79,48767.93,80.51,
15554,2016-07-01,24.0,,,,80.30686916666667,0.29579104166666664,25.839212083333333,45.4975325,306.02,48687.36,80.34,
15555,2016-07-02,24.0,,,,80.27975,0.226048125,25.65101125,47.60390770833333,302.11,48672.77,80.68,
15556,2016-07-03,24.0,,,,80.243990625,0.25597875,25.67062333333333,47.68022333333333,304.65,48392.03,80.28,
15557,2016-07-04,24.0,,,,80.23765416666667,0.18941145833333334,25.598881041666665,48.743569791666665,299.45,48374.44,80.65,
15558,2016-07-05,24.0,,,,80.22395083333333,0.14549770833333334,25.557855625,49.700297291666665,303.04,48438.35,80.22,
15559,2016-07-06,24.0,,,,80.25968895833333,0.17095145833333333,25.578765208333333,47.839931666666665,291.91,48158.11,80.64,
15560,2016-07-07,24.0,,,,80.270299375,0.2836239583333333,25.703965833333335,46.094997291666665,301.12,49420.57,81.59,
15561,2016-07-08,24.0,,,,80.24279020833333,0.314894375,25.538343125,46.177469583333334,299.78,49468.27,81.52,
15562,2016-07-09,23.5,,,,70.74991354166667,4.115714659817021,24.459261132782977,49.96264616070213,332.84,54384.28,60.38,
15563,2016-07-10,24.0,,,,79.83823229166667,0.31124520833333336,20.567433541666666,50.74408666666667,352.18,58253.41,78.78,
15564,2016-07-11,23.66667,,,,76.86020520833333,0.7688331053249148,21.16892342381501,51.481040528671755,340.31,56214.05,76.08,
15565,2016-07-12,24.0,,,,81.05678520833334,0.15307875,20.576281041666668,53.109250208333336,353.77,57623.99,77.91,
15566,2016-07-13,24.0,,,,81.02099541666666,0.17162729166666665,22.557372083333334,50.207796875,354.56,54844.72,78.64,
15567,2016-07-14,24.0,,,,88.97786145833334,0.23914979166666667,24.586259583333334,42.560561041666666,194.53,31127.28,41.68,
15568,2016-07-15,24.0,,,,99.83041458333334,0.21574625,21.07150625,52.30049104166667,348.25,55749.49,87.95,
15569,2016-07-16,24.0,,,,99.78730729166666,0.23795833333333333,21.662497916666666,50.328466875,200.85,32134.05,38.92,
15570,2016-07-17,21.47501,,,,89.570236875,0.4913366912983975,21.87283748700932,50.70365520386719,299.64,47975.23,52.91,
15571,2016-07-18,24.0,,,,99.95385375,0.15258208333333334,21.991307291666665,52.996985208333335,336.84,53915.73,77.69,
15572,2016-07-19,24.0,,,,99.937794375,0.18015895833333334,22.168454375,52.423286875,352.97,56478.95,97.57,
15573,2016-07-20,24.0,,,,100.0,0.17064,22.173219375,50.18010520833333,356.89,57081.75,90.34,
15574,2016-07-21,24.0,,,,100.0,0.09508625,22.072960416666668,52.615295833333334,350.38,56064.53,85.81,
15575,2016-07-22,24.0,,,,100.0,0.16082958333333333,22.10963625,53.132291875,333.94,53433.15,85.71,
15576,2016-07-23,24.0,,,,100.0,0.22529770833333335,22.006017708333335,52.25480875,333.75,53396.87,86.55,
15577,2016-07-24,24.0,,,,100.0,0.19645770833333334,21.699498958333333,53.13402270833333,343.96,55031.77,87.57,
15578,2016-07-25,24.0,,,,97.91666666666667,0.236608125,21.70985375,52.338120208333336,343.75,54995.38,80.73,
15579,2016-07-26,12.0,,,,100.0,0.12194239583333333,21.580085416666666,54.08486729166667,340.52,54468.73,78.67,0.0
15580,2016-07-27,12.0,,,,100.0,0.10902822916666667,21.538264375,54.60525354166667,334.18,53468.31,85.23,0.0
15581,2016-07-28,12.0,,,,100.0,0.11825395833333334,21.611183958333335,54.03045458333333,338.69,54190.2,88.61,0.0
15582,2016-07-29,12.0,,,,100.0,0.06301333333333334,21.456992291666666,55.98283541666667,342.77,53787.03,89.7,0.0
15583,2016-07-30,12.0,,,,100.0,0.05785791666666667,21.400014583333334,56.69526375,349.25,55339.69,91.8,0.0
15584,2016-07-31,12.0,,,,100.0,0.06153197916666667,21.4073525,55.43242229166667,342.39,53103.9,88.56,0.0
15585,2016-08-01,12.0,,,,100.0,0.04988708333333333,21.355290416666666,55.77233458333333,351.38,53406.08,85.88,0.0
15586,2016-08-02,24.0,,,,100.0,0.1396675,21.442319166666667,55.80896020833333,343.05,56034.2,83.96,
15587,2016-08-03,24.0,,,,100.0,0.21809375,22.258263958333334,51.336836875,331.52,50314.86,115.8,
15588,2016-08-04,24.0,,,,100.0,0.11993416666666666,23.694208541666665,53.355789791666666,317.3,56269.14,96.02,
15589,2016-08-05,24.0,,,,100.0,0.11726479166666667,23.69920375,54.97783770833333,325.41,52185.81,87.47,
15590,2016-08-06,24.0,,,,100.0,0.172471875,23.732484583333335,53.8022975,317.16,50542.98,82.16,
15591,2016-08-07,24.0,,,,100.0,0.35469395833333334,23.951206875,49.22876645833333,320.54,54197.29,82.45,
15592,2016-08-08,24.0,,,,100.0,0.265224375,23.879390625,50.734464583333335,319.73,51233.47,82.49,
15593,2016-08-09,23.83333,,,,94.02382229166666,1.4438983995144614,24.96275958220274,50.08494810582491,302.45,49384.0,79.85,
15594,2016-08-10,24.0,,,,99.91582833333334,0.15876875,23.750969583333333,53.47640833333333,315.74,51488.04,81.27,
