,ON_STREAM_HRS,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
3783,24.0,33.69555166666667,100.0,4.911603333333334,33.69555166666667,91.927423125,526.2,89005.26,4791.85
3784,24.0,33.95755979166667,100.0,5.206557291666667,33.95755979166667,91.443765625,526.93,89256.43,4843.25
3785,24.0,33.823533125,100.0,5.064855,33.823533125,91.68799979166667,527.68,89945.77,4825.52
3786,24.0,33.847228125,100.0,5.090993125,33.847228125,91.63560333333334,525.85,86185.43,4867.89
3787,21.75833,33.57962816835207,100.0,4.879387431006883,33.57962816835207,91.9362961590986,472.67,77563.03,4370.07
3790,12.66667,32.30980944292383,58.77343666666667,3.419496931735018,32.30980944292383,89.10902588971688,177.64,28728.5,2179.73
3792,9.40833,33.18069295407368,62.414455833333335,4.29324140814576,33.18069295407368,88.55129807643864,144.51,24428.78,1920.11
3793,24.0,32.9956725,99.87024229166667,4.071844375,32.9956725,91.1237425,492.64,79899.44,4915.55
3794,24.0,33.77103270833334,99.9243,4.5262247916666665,33.77103270833334,90.563209375,494.51,83910.23,4862.83
3795,24.0,33.54116479166667,99.99990916666667,4.276343333333333,33.54116479166667,91.42148020833334,505.53,83756.93,4849.12
3796,24.0,33.56556770833333,99.98328479166666,4.629683541666667,33.56556770833333,91.11447125,518.27,83776.7,4868.85
3797,24.0,33.731125,100.0,4.721448125,33.731125,90.96971041666667,519.46,87111.13,4955.39
3798,24.0,33.709373125,100.0,4.7978064583333335,33.709373125,91.03143520833333,525.32,86973.2,5170.02
3799,24.0,33.618784166666664,100.0,4.619438541666667,33.618784166666664,91.12816354166667,534.95,84968.38,5396.3
3800,5.34167,35.92913726321544,24.923345625,6.91373953829046,35.92913726321544,90.93601260543987,37.97,6684.87,440.01
3801,8.49166,32.84465849447576,59.65517625,3.844854941495538,32.84465849447576,91.24211074982983,140.54,23677.32,1642.14
3802,24.0,33.23282041666667,100.0,4.203737291666667,33.23282041666667,91.45664104166667,511.43,82397.97,4942.39
3803,23.75,34.77154912631579,93.27726270833334,5.559551305263158,34.77154912631579,90.87023841052631,483.69,79134.98,4709.62
3804,24.0,33.46734895833333,99.93789729166667,4.41554125,33.46734895833333,91.67022541666667,520.4,85458.46,5076.64
3805,21.5,34.56920921071628,84.49579,5.3730577679860465,34.56920921071628,90.44585865003721,404.23,68882.53,4029.37
3806,24.0,33.59131395833333,99.93914104166667,4.501748958333334,33.59131395833333,91.93209166666666,523.4,85103.34,4792.74
3807,24.0,34.264991458333334,99.97077125,4.286932291666667,34.264991458333334,91.87786833333334,516.12,85325.61,4713.2
3808,24.0,34.81514416666667,99.96926125,4.234818541666667,34.81514416666667,91.426690625,517.75,85234.14,4617.23
3809,24.0,33.69694979166667,99.979293125,4.583922291666667,33.69694979166667,91.69405729166667,581.97,93257.25,4986.49
3810,24.0,33.74671083333333,99.99650291666667,4.632808125,33.74671083333333,91.81242270833333,575.33,93704.36,4876.08
3811,24.0,33.737205833333334,99.999445,4.621188541666666,33.737205833333334,91.738665625,572.78,93076.6,4767.79
3812,24.0,33.65846166666667,99.999396875,4.548766875,33.65846166666667,92.074964375,571.98,92796.84,4899.63
3813,24.0,33.69271270833333,99.95679791666667,4.5752258333333335,33.69271270833333,91.94579625,568.38,92087.05,5019.02
3814,24.0,33.678229583333334,99.98670854166667,4.570012916666666,33.678229583333334,91.96701875,569.04,92388.61,5222.66
3815,24.0,33.668080208333336,99.95944875,4.56952625,33.668080208333336,91.870514375,567.41,91682.35,5278.22
3816,2.175,35.91279931034483,10.280190208333334,6.911383678160919,35.91279931034483,91.50617528735633,31.36,6233.41,402.04
3819,24.0,46.74634045534803,41.03795770833333,18.171866382852304,46.74634045534803,86.97235671985847,216.41,32518.39,2748.59
3820,24.0,52.31096708333333,35.933761875,23.926907083333333,52.31096708333333,86.754963125,217.37,32036.07,2186.81
3821,24.0,37.81606166666667,80.54557416666667,9.126832291666666,37.81606166666667,90.73687708333334,437.17,66391.86,4416.97
3822,0.84167,33.051232530326615,3.249633541666667,7.115866661874606,33.051232530326615,90.30168820262098,14.8,2381.54,214.66
3823,4.0,33.70153,6.775480208333334,4.0313,33.70153,82.79486,66.02,10037.75,791.57
3824,24.0,32.677046458333336,99.25429791666667,3.709833541666667,32.677046458333336,90.60906895833334,547.52,82661.95,5507.86
3825,4.675,33.96669962566845,19.974824375,4.975849411764706,33.96669962566845,91.43844860962567,59.32,9075.51,587.5
3828,15.97685,34.89397635629051,55.940893125,6.573547646281964,34.89397635629051,81.21682883462636,313.04,47070.98,3291.96
3829,24.0,33.30012255319149,97.85351145833333,4.229944255319149,33.30012255319149,90.4074659574468,521.18,78791.28,5309.32
3830,24.0,33.22983085106383,97.84729458333334,4.496142553191489,33.22983085106383,91.17823808510639,533.55,80701.05,5343.71
3831,24.0,33.01108708333334,99.99821979166667,4.213832083333333,33.01108708333334,91.873565,540.26,81231.72,5362.74
3832,24.0,32.99337583333333,100.0,4.1846,32.99337583333333,92.231491875,547.92,82054.71,5375.71
3833,24.0,33.03490291666667,100.0,4.220220833333333,33.03490291666667,92.27037479166667,544.36,81730.85,5414.14
3834,24.0,33.22369625,100.0,4.43315,33.22369625,91.95206041666667,539.32,81447.88,5401.06
3835,24.0,33.16315770833334,100.0,4.347684583333334,33.16315770833334,92.15864625,540.29,81778.51,5405.78
3836,24.0,33.63811354166667,99.94517270833333,4.403277708333333,33.63811354166667,92.036285,531.82,80772.94,5356.0
3837,24.0,33.664283125,99.99214083333334,4.229469166666667,33.664283125,92.18327604166667,527.03,80701.91,5369.92
3838,24.0,33.3679025,99.975906875,4.40914,33.3679025,92.06388104166666,531.69,81009.32,5345.72
3839,24.0,33.2905625,99.95801770833333,4.478469583333333,33.2905625,92.168588125,534.08,81046.17,5315.14
3840,24.0,33.624158125,99.88377604166666,4.838262708333334,33.624158125,91.47203958333333,530.29,80700.98,5328.42
3841,24.0,33.401115625,99.97388270833333,4.570677291666667,33.401115625,91.75706645833333,540.4,81588.21,5340.05
3842,24.0,33.66731333333333,99.90317479166667,4.8715175,33.66731333333333,91.024925625,531.72,80747.57,5365.92
3843,24.0,33.627103958333336,100.0,4.782793541666667,33.627103958333336,90.80678604166667,533.77,81147.16,5357.83
3844,24.0,33.44339041666667,100.0,4.607148125,33.44339041666667,91.683164375,552.66,83690.03,5330.78
3845,24.0,33.49345854166667,100.0,4.667390416666667,33.49345854166667,91.722148125,544.62,82999.34,5337.3
3846,24.0,33.45142895833333,100.0,4.653132708333334,33.45142895833333,91.89963083333333,534.43,81456.47,5176.34
3847,24.0,33.466792340425535,97.91666666666667,4.670526507092198,33.466792340425535,91.60690276595744,528.12,80153.75,5376.76
3848,24.0,33.384991875,100.0,4.610057916666666,33.384991875,91.73949583333334,529.89,81134.6,5169.21
3849,24.0,33.479065625,100.0,4.705883333333333,33.479065625,91.11550395833333,528.26,81024.28,5321.33
3850,24.0,33.373863541666665,100.0,4.596248541666666,33.373863541666665,91.58068,525.74,80327.37,5314.36
3851,24.0,33.47495625,100.0,4.700198333333334,33.47495625,91.94126020833333,522.01,79747.27,5315.49
3852,24.0,33.62520583333333,100.0,4.697383958333333,33.62520583333333,91.40548729166666,565.25,88108.41,5313.5
3853,24.0,33.231579375,99.99811145833333,4.373199375,33.231579375,92.19105229166667,487.72,87071.55,5562.8
3854,24.0,33.34843958333333,99.988386875,4.60505,33.34843958333333,91.983904375,490.27,88036.98,5331.64
3855,24.0,33.567585208333334,99.99001520833333,4.782637916666666,33.567585208333334,91.62826791666667,496.78,88713.54,5402.07
3856,24.0,33.23334666666667,99.982568125,4.624580625,33.23334666666667,91.80414333333333,500.71,89256.66,5359.91
3857,24.0,33.34887333333333,99.97197145833333,4.686848333333334,33.34887333333333,91.65299729166667,501.0,89606.15,5267.24
3858,24.0,33.59455104166667,99.99805083333334,4.56934,33.59455104166667,91.86609020833333,520.46,91555.08,5232.33
3859,24.0,33.602945625,99.98980083333333,4.7712875,33.602945625,91.85101270833333,524.59,81710.38,5152.66
3860,24.0,33.78519333333333,99.99532354166666,4.982513333333333,33.78519333333333,91.15009895833333,528.03,82286.33,5381.65
3861,24.0,38.64288166666667,76.87701333333334,9.972114583333333,38.64288166666667,90.644708125,414.29,64157.93,4426.52
3862,24.0,45.703045208333336,45.57707625,17.089596666666665,45.703045208333336,90.0106975,260.2,39757.3,3143.58
3863,24.0,45.70922,45.54437479166667,17.22397375,45.70922,89.92382083333334,258.92,39549.68,3160.87
3864,24.0,45.49956208333333,45.548343125,16.98736125,45.49956208333333,90.30653020833333,257.43,39160.98,3152.09
3865,24.0,45.358249791666665,45.569056875,16.841209166666665,45.358249791666665,90.34856916666666,259.06,39528.88,3147.96
3866,24.0,45.27106354166666,45.529364375,16.762921666666667,45.27106354166666,89.88226395833334,253.66,38668.27,3139.56
3867,24.0,45.10387729166667,45.56349145833333,16.576056458333333,45.10387729166667,90.067048125,249.96,38198.16,3126.29
3868,18.64167,44.93869444945651,35.865332083333335,16.54349934118027,44.93869444945651,89.80962102911917,204.82,31987.39,2463.14
3870,7.0,43.939505714285715,10.685894583333333,17.575875714285715,43.939505714285715,58.832703571428574,38.35,5498.08,1015.63
3871,24.0,32.09479833333334,93.94878125,3.5931525,32.09479833333334,89.19377020833333,434.55,66623.5,5272.38
3872,22.5,35.59968484243111,80.400943125,7.1540997252,35.59968484243111,85.6057226902,397.03,61274.91,4184.77
3873,24.0,32.843911041666665,99.32947875,4.230093541666666,32.843911041666665,90.30988208333333,494.2,76421.31,4948.5
3874,10.64167,33.22642798996774,43.784534791666665,4.729187754600547,33.22642798996774,91.16717086797468,198.18,31287.06,2036.5
3875,16.31,31.374662879765275,54.95259291666667,2.94594690249512,31.374662879765275,88.79828861174167,184.8,27743.81,2546.07
3876,9.55833,33.49125403262913,38.42053333333333,4.961653150487585,33.49125403262913,89.16430977453174,123.62,19561.82,1218.25
3877,24.0,32.372815350749015,93.72446875,3.678457515978975,32.372815350749015,90.65325779395006,383.41,58823.8,4465.6
3878,24.0,32.372227083333335,99.39877645833333,3.679623125,32.372227083333335,91.762406875,492.62,75611.16,4988.28
3879,24.0,32.52507166666667,99.32879229166667,3.8325375,32.52507166666667,91.79995645833333,408.26,62907.16,4742.58
3880,24.0,32.54548770833333,99.36463125,3.8364066666666665,32.54548770833333,91.85678916666667,410.28,63325.4,4742.66
3881,24.0,32.52086895833333,99.40744041666666,3.793893333333333,32.52086895833333,92.0138275,411.89,63553.37,4756.8
3882,8.30833,42.63505060104738,19.6986575,14.339672017517358,42.63505060104738,90.3312962891941,64.36,10647.76,841.38
3883,17.025,35.686574674331865,54.21736270833333,6.809767747406755,35.686574674331865,84.5115859804934,206.41,32375.82,2454.87
3884,24.0,32.64159625,99.15127020833333,3.79136625,32.64159625,91.00006270833333,367.22,56883.75,4916.33
3885,24.0,32.94416145833333,99.16504020833334,4.066016666666667,32.94416145833333,90.45974354166667,375.93,58114.07,4753.92
3886,24.0,32.96379395833333,99.16389916666667,4.093443333333333,32.96379395833333,90.47688583333333,375.71,57998.73,5739.58
3887,24.0,33.051295208333336,99.169516875,4.156987708333333,33.051295208333336,90.520041875,295.03,45600.83,5185.03
3888,24.0,33.065863541666666,99.161791875,4.199351666666667,33.065863541666666,90.133839375,293.47,45544.66,4821.69
3889,24.0,33.048029166666666,99.22588041666667,4.166881458333333,33.048029166666666,90.473161875,292.86,45402.64,4701.97
3890,24.0,32.69015916666667,99.437079375,3.772641875,32.69015916666667,91.54125104166667,296.71,45599.61,4760.73
3891,24.0,32.90302375,99.61135625,4.002224583333334,32.90302375,89.98880354166667,298.71,45849.47,4668.85
3892,24.0,32.879093617021276,97.59482854166667,3.980661914893617,32.879093617021276,89.54784468085106,298.45,46032.66,4865.45
3893,24.0,32.82413145833333,99.773069375,3.9181666666666666,32.82413145833333,90.45296229166667,295.29,45517.85,4845.54
3894,24.0,32.662713333333336,99.74402083333334,3.7404785416666666,32.662713333333336,91.30760020833333,292.16,45157.33,4698.48
3895,24.0,32.69473145833334,99.73764229166666,3.7946277083333335,32.69473145833334,91.23671291666666,292.9,45090.81,4753.26
3896,12.30833,33.2502081480672,54.53393208333333,4.431640069838881,33.2502081480672,91.18475068379708,163.08,25192.35,2536.03
3897,8.85833,37.156739145832226,26.851916458333335,8.257938643751135,37.156739145832226,79.54431457698009,99.76,16125.78,1967.39
3898,24.0,32.111915625,99.05373583333333,3.29561625,32.111915625,90.72181,279.17,43207.32,4869.51
3899,24.0,32.806275625,99.54420291666666,3.6967672916666667,32.806275625,90.56987895833333,279.23,43371.54,4740.2
3900,24.0,32.870409787234045,97.539795,3.5577631914893617,32.870409787234045,91.19375680851064,280.73,43402.9,4737.67
3901,24.0,32.81360875,99.61915104166667,3.6072545833333334,32.81360875,91.35689375,283.09,43785.59,4783.94
3902,24.0,32.546910625,100.0,3.73476375,32.546910625,91.31185979166666,288.49,44749.05,4838.12
3903,24.0,32.56176645833333,99.588056875,3.7039175,32.56176645833333,91.39265645833333,284.86,44025.76,4845.53
3904,24.0,33.067858125,99.517356875,4.175208125,33.067858125,89.67192708333333,282.54,43648.88,4818.02
3905,24.0,33.08821833333333,99.50070541666666,4.254326458333333,33.08821833333333,88.58579270833333,287.52,44858.05,4800.31
3906,24.0,33.037515416666665,99.49150458333334,4.213353958333333,33.037515416666665,88.79558979166667,282.06,44082.24,4801.95
3907,24.0,33.03980375,99.62544645833333,4.198167708333333,33.03980375,89.54717083333334,285.59,44176.62,4813.63
3908,24.0,32.900176458333334,99.66574833333334,4.055715625,32.900176458333334,90.45025229166667,285.87,44095.15,4823.07
3909,24.0,32.794852978723405,97.70252625,3.9435840425531916,32.794852978723405,89.93941531914894,286.93,44205.77,4823.41
3910,24.0,32.926062083333335,99.690960625,4.096526666666667,32.926062083333335,90.31012125,286.03,44107.49,4778.62
3911,24.0,32.890014791666665,99.72568333333334,4.034643125,32.890014791666665,90.3877625,285.36,43883.41,4800.71
3912,24.14167,33.45898977723579,95.0920712,4.623114986983087,33.45898977723579,89.32183654237673,280.98,43383.87,4798.5
3913,10.19167,32.605904513473945,35.22713666666667,5.9737410155112585,32.605904513473945,84.7240139012162,141.14,22015.93,1913.51
3914,13.475,32.189825867339515,60.03653166666667,3.5659679803116884,32.189825867339515,90.69311531837477,181.22,28095.72,2808.38
3915,11.025,34.66377746831746,34.69197375,5.005731406439909,34.66377746831746,76.18436106652155,153.26,22928.83,2415.75
3916,24.0,32.45903125,100.0,3.8647429166666667,32.45903125,88.65325604166667,276.81,42446.66,4779.79
3917,24.0,32.638039791666664,99.19064166666666,4.010843541666667,32.638039791666664,87.92688125,281.1,43128.59,4714.81
3918,24.0,32.61831791666667,99.11998645833333,3.9857058333333333,32.61831791666667,89.56172,289.26,42764.25,5262.04
3919,16.33334,33.56414020711624,59.913414375,4.737658310412934,33.56414020711624,87.31540911339016,204.44,31445.72,3614.79
3920,8.30833,37.1301491330147,27.138553541666667,7.850653069509757,37.1301491330147,89.88231542903327,56.86,8439.0,1182.22
3923,24.0,31.756746089116625,100.0,2.966539633358258,31.756746089116625,87.79980061062159,148.58,22562.47,3400.39
3924,24.0,32.20391791666667,99.44500541666666,3.363043333333333,32.20391791666667,88.1076,259.94,39713.4,4553.79
3925,24.0,32.066142916666664,99.4365,3.2093589583333335,32.066142916666664,90.82450541666667,256.51,39269.09,4514.81
3926,24.0,32.1265125,99.38273375,3.272830416666667,32.1265125,90.876585,255.68,39394.52,4582.15
3927,24.0,35.93038791666667,78.65950270833333,7.082051666666667,35.93038791666667,88.500401875,228.51,34677.51,4144.54
3928,24.0,32.69261041666667,98.98683020833333,3.6536122916666667,32.69261041666667,89.349660625,273.47,41613.23,4591.03
3929,24.0,32.645261041666664,99.618300625,3.5835510416666665,32.645261041666664,89.68264916666666,271.33,41464.2,4572.44
3930,24.0,32.471957083333336,99.696076875,3.6057591666666666,32.471957083333336,90.005801875,274.55,42323.05,4513.54
3931,24.0,32.564247083333335,99.79639166666666,3.705397291666667,32.564247083333335,89.45350145833333,277.47,42629.63,4434.36
3932,24.0,32.66272229166667,99.75020666666667,3.7980172916666666,32.66272229166667,89.21828645833334,280.21,42722.85,4430.95
3933,24.0,32.59824729166667,99.60091854166667,3.7320183333333334,32.59824729166667,90.29823604166667,272.16,41763.9,4408.28
3934,24.0,32.55193,99.66419666666667,3.673057291666667,32.55193,90.47974875,272.09,41984.25,4386.52
3935,24.0,32.473456666666664,99.6158775,3.5805570833333333,32.473456666666664,90.43861229166667,267.04,41351.92,4436.04
3936,24.0,32.738293541666664,99.62057,3.8563210416666664,32.738293541666664,89.34971729166666,273.73,42421.44,4385.6
3937,24.0,32.52869166666667,99.67915166666667,3.6581958333333335,32.52869166666667,90.70675145833333,274.09,42237.38,4517.5
3938,24.0,32.382204791666666,99.74448333333333,3.504740208333333,32.382204791666666,91.22143666666666,277.75,42741.0,4660.32
3939,24.0,32.37321291666667,99.73162270833333,3.499131875,32.37321291666667,91.27475291666667,273.88,42012.51,4669.75
3940,24.0,32.45244354166667,99.62912916666667,3.585524375,32.45244354166667,90.729951875,271.59,42245.2,4693.14
3941,24.0,32.423314166666664,99.70244125,3.571613125,32.423314166666664,90.91891833333334,271.85,42340.08,4699.31
3942,24.0,32.59910729166667,99.808485,3.7370922916666665,32.59910729166667,90.00858729166667,272.84,42534.86,4698.38
3943,24.0,32.424359583333334,99.71805791666667,3.5572514583333334,32.424359583333334,91.06808583333333,272.37,42317.17,4840.64
